value,anomaly,year,month,day,hour,minute,daylight,day_of_week,weekday,time_epoch
75.03906858,0,2014,1,19,0,0,0,6,0,13900896
75.11973678,0,2014,1,19,1,0,0,6,0,13900932
73.60403299,0,2014,1,19,2,0,0,6,0,13900968
73.44321638,0,2014,1,19,3,0,0,6,0,13901004
73.43418914,0,2014,1,19,4,0,0,6,0,13901040
73.23859587,0,2014,1,19,5,0,0,6,0,13901076
73.7150373,0,2014,1,19,6,0,0,6,0,13901112
73.89335646,0,2014,1,19,7,0,1,6,0,13901148
73.87424506,0,2014,1,19,8,0,1,6,0,13901184
72.96073809,0,2014,1,19,9,0,1,6,0,13901220
72.61113449999998,0,2014,1,19,10,0,1,6,0,13901256
71.38831163,0,2014,1,19,11,0,1,6,0,13901292
72.09667227,0,2014,1,19,12,0,1,6,0,13901328
72.43175322,0,2014,1,19,13,0,1,6,0,13901364
73.43453663,0,2014,1,19,14,0,1,6,0,13901400
71.85172628,0,2014,1,19,15,0,1,6,0,13901436
73.33181218,0,2014,1,19,16,0,1,6,0,13901472
73.98179005,0,2014,1,19,17,0,1,6,0,13901508
75.60339242,0,2014,1,19,18,0,1,6,0,13901544
74.84669634,0,2014,1,19,19,0,1,6,0,13901580
75.66432669,0,2014,1,19,20,0,1,6,0,13901616
75.41398766,0,2014,1,19,21,0,1,6,0,13901652
75.62691835,0,2014,1,19,22,0,1,6,0,13901688
76.12839652,0,2014,1,19,23,0,0,6,0,13901724
75.24374402,0,2014,1,20,0,0,0,0,1,13901760
74.25000295,0,2014,1,20,1,0,0,0,1,13901796
74.76520353,0,2014,1,20,2,0,0,0,1,13901832
74.88412726,0,2014,1,20,3,0,0,0,1,13901868
74.70121296,0,2014,1,20,4,0,0,0,1,13901904
73.93681762,0,2014,1,20,5,0,0,0,1,13901940
74.25651103,0,2014,1,20,6,0,0,0,1,13901976
73.57337828,0,2014,1,20,7,0,1,0,1,13902012
72.94924405,0,2014,1,20,8,0,1,0,1,13902048
73.73581362,0,2014,1,20,9,0,1,0,1,13902084
73.57616849,0,2014,1,20,10,0,1,0,1,13902120
73.09497078,0,2014,1,20,11,0,1,0,1,13902156
74.97348441,0,2014,1,20,12,0,1,0,1,13902192
74.48410538,0,2014,1,20,13,0,1,0,1,13902228
74.37005879,0,2014,1,20,14,0,1,0,1,13902264
74.89437525,0,2014,1,20,15,0,1,0,1,13902300
75.36858942,0,2014,1,20,16,0,1,0,1,13902336
75.51543606,0,2014,1,20,17,0,1,0,1,13902372
75.93149966,0,2014,1,20,18,0,1,0,1,13902408
76.80408083,0,2014,1,20,19,0,1,0,1,13902444
76.08022555,0,2014,1,20,20,0,1,0,1,13902480
74.81338988,0,2014,1,20,21,0,1,0,1,13902516
75.92940133,0,2014,1,20,22,0,1,0,1,13902552
75.50636120000001,0,2014,1,20,23,0,0,0,1,13902588
74.14574816,0,2014,1,21,0,0,0,1,1,13902624
74.86999088,0,2014,1,21,1,0,0,1,1,13902660
75.32625215,0,2014,1,21,2,0,0,1,1,13902696
73.74854939,0,2014,1,21,3,0,0,1,1,13902732
74.07036021,0,2014,1,21,4,0,0,1,1,13902768
74.04524108,0,2014,1,21,5,0,0,1,1,13902804
74.05595233,0,2014,1,21,6,0,0,1,1,13902840
74.2393244,0,2014,1,21,7,0,1,1,1,13902876
73.90532239,0,2014,1,21,8,0,1,1,1,13902912
73.53187021,0,2014,1,21,9,0,1,1,1,13902948
73.96226531,0,2014,1,21,10,0,1,1,1,13902984
73.20525326,0,2014,1,21,11,0,1,1,1,13903020
74.60467618,0,2014,1,21,12,0,1,1,1,13903056
74.24149076,0,2014,1,21,13,0,1,1,1,13903092
75.28123022,0,2014,1,21,14,0,1,1,1,13903128
74.40222479,0,2014,1,21,15,0,1,1,1,13903164
74.19210633,0,2014,1,21,16,0,1,1,1,13903200
75.87886303,0,2014,1,21,17,0,1,1,1,13903236
75.23863029,0,2014,1,21,18,0,1,1,1,13903272
74.96873237,0,2014,1,21,19,0,1,1,1,13903308
76.10793148,0,2014,1,21,20,0,1,1,1,13903344
75.36131634,0,2014,1,21,21,0,1,1,1,13903380
75.90263465,0,2014,1,21,22,0,1,1,1,13903416
75.50472037,0,2014,1,21,23,0,0,1,1,13903452
74.28022956,0,2014,1,22,0,0,0,2,1,13903488
72.97203667,0,2014,1,22,1,0,0,2,1,13903524
72.67511800000003,0,2014,1,22,2,0,0,2,1,13903560
73.47639463,0,2014,1,22,3,0,0,2,1,13903596
73.39614473,0,2014,1,22,4,0,0,2,1,13903632
72.10091024,0,2014,1,22,5,0,0,2,1,13903668
71.8777649,0,2014,1,22,6,0,0,2,1,13903704
72.55737568,0,2014,1,22,7,0,1,2,1,13903740
72.98505223,0,2014,1,22,8,0,1,2,1,13903776
73.73262672,0,2014,1,22,9,0,1,2,1,13903812
72.69930722,0,2014,1,22,10,0,1,2,1,13903848
73.01882828,0,2014,1,22,11,0,1,2,1,13903884
72.80921712,0,2014,1,22,12,0,1,2,1,13903920
73.65716599,0,2014,1,22,13,0,1,2,1,13903956
74.68008894,0,2014,1,22,14,0,1,2,1,13903992
74.65383035,0,2014,1,22,15,0,1,2,1,13904028
73.90375633,0,2014,1,22,16,0,1,2,1,13904064
74.95962081,0,2014,1,22,17,0,1,2,1,13904100
74.72151271,0,2014,1,22,18,0,1,2,1,13904136
76.1127814,0,2014,1,22,19,0,1,2,1,13904172
76.27976034,0,2014,1,22,20,0,1,2,1,13904208
75.43044158,0,2014,1,22,21,0,1,2,1,13904244
74.81221712,0,2014,1,22,22,0,1,2,1,13904280
75.29112173,0,2014,1,22,23,0,0,2,1,13904316
74.11805047,0,2014,1,23,0,0,0,3,1,13904352
73.08506057,0,2014,1,23,1,0,0,3,1,13904388
73.71635914,0,2014,1,23,2,0,0,3,1,13904424
72.75477351,0,2014,1,23,3,0,0,3,1,13904460
73.06979399999999,0,2014,1,23,4,0,0,3,1,13904496
73.43277483,0,2014,1,23,5,0,0,3,1,13904532
72.12848145,0,2014,1,23,6,0,0,3,1,13904568
72.30633866,0,2014,1,23,7,0,1,3,1,13904604
72.55350882,0,2014,1,23,8,0,1,3,1,13904640
72.43365278,0,2014,1,23,9,0,1,3,1,13904676
72.16028829999998,0,2014,1,23,10,0,1,3,1,13904712
71.87997676,0,2014,1,23,11,0,1,3,1,13904748
72.30469043,0,2014,1,23,12,0,1,3,1,13904784
72.90140272,0,2014,1,23,13,0,1,3,1,13904820
73.52178365,0,2014,1,23,14,0,1,3,1,13904856
74.33549357,0,2014,1,23,15,0,1,3,1,13904892
75.39468245,0,2014,1,23,16,0,1,3,1,13904928
74.07597525,0,2014,1,23,17,0,1,3,1,13904964
75.35896953,0,2014,1,23,18,0,1,3,1,13905000
76.20885954,0,2014,1,23,19,0,1,3,1,13905036
75.47638239,0,2014,1,23,20,0,1,3,1,13905072
74.560063,0,2014,1,23,21,0,1,3,1,13905108
74.52753611,0,2014,1,23,22,0,1,3,1,13905144
73.71689559999999,0,2014,1,23,23,0,0,3,1,13905180
73.90866358,0,2014,1,24,0,0,0,4,1,13905216
74.09748437,0,2014,1,24,1,0,0,4,1,13905252
73.87374575,0,2014,1,24,2,0,0,4,1,13905288
73.74883976,0,2014,1,24,3,0,0,4,1,13905324
72.9320447,0,2014,1,24,4,0,0,4,1,13905360
73.49330934,0,2014,1,24,5,0,0,4,1,13905396
73.66155176,0,2014,1,24,6,0,0,4,1,13905432
73.62855627,0,2014,1,24,7,0,1,4,1,13905468
73.16522286,0,2014,1,24,8,0,1,4,1,13905504
72.7479508,0,2014,1,24,9,0,1,4,1,13905540
73.56592026,0,2014,1,24,10,0,1,4,1,13905576
71.75263157,0,2014,1,24,11,0,1,4,1,13905612
73.18039611,0,2014,1,24,12,0,1,4,1,13905648
73.92384,0,2014,1,24,13,0,1,4,1,13905684
73.80439905,0,2014,1,24,14,0,1,4,1,13905720
73.73073979,0,2014,1,24,15,0,1,4,1,13905756
73.80911621,0,2014,1,24,16,0,1,4,1,13905792
73.53212237,0,2014,1,24,17,0,1,4,1,13905828
75.18577049,0,2014,1,24,18,0,1,4,1,13905864
75.01261659,0,2014,1,24,19,0,1,4,1,13905900
75.04608932,0,2014,1,24,20,0,1,4,1,13905936
73.33607329,0,2014,1,24,21,0,1,4,1,13905972
73.1043253,0,2014,1,24,22,0,1,4,1,13906008
74.10360046,0,2014,1,24,23,0,0,4,1,13906044
73.78519774,0,2014,1,25,0,0,0,5,0,13906080
71.71663594,0,2014,1,25,1,0,0,5,0,13906116
72.13397159,0,2014,1,25,2,0,0,5,0,13906152
71.51253422,0,2014,1,25,3,0,0,5,0,13906188
72.46607477,0,2014,1,25,4,0,0,5,0,13906224
70.94402108,0,2014,1,25,5,0,0,5,0,13906260
72.61890668,0,2014,1,25,6,0,0,5,0,13906296
70.73076574,0,2014,1,25,7,0,1,5,0,13906332
72.48740311,0,2014,1,25,8,0,1,5,0,13906368
70.83079397,0,2014,1,25,9,0,1,5,0,13906404
71.04843529,0,2014,1,25,10,0,1,5,0,13906440
70.71591042,0,2014,1,25,11,0,1,5,0,13906476
70.79152507,0,2014,1,25,12,0,1,5,0,13906512
70.65705161,0,2014,1,25,13,0,1,5,0,13906548
71.61997893,0,2014,1,25,14,0,1,5,0,13906584
71.01293809,0,2014,1,25,15,0,1,5,0,13906620
71.73672317,0,2014,1,25,16,0,1,5,0,13906656
72.73172553,0,2014,1,25,17,0,1,5,0,13906692
71.46886416,0,2014,1,25,18,0,1,5,0,13906728
71.86085423,0,2014,1,25,19,0,1,5,0,13906764
73.11208905,0,2014,1,25,20,0,1,5,0,13906800
72.20025328,0,2014,1,25,21,0,1,5,0,13906836
72.23507842,0,2014,1,25,22,0,1,5,0,13906872
72.0287567,0,2014,1,25,23,0,0,5,0,13906908
71.82552414,0,2014,1,26,0,0,0,6,0,13906944
72.33922968,0,2014,1,26,1,0,0,6,0,13906980
71.85635252,0,2014,1,26,2,0,0,6,0,13907016
70.5453744,0,2014,1,26,3,0,0,6,0,13907052
70.37989579,0,2014,1,26,4,0,0,6,0,13907088
70.37604173,0,2014,1,26,5,0,0,6,0,13907124
70.77914323,0,2014,1,26,6,0,0,6,0,13907160
70.19317971,0,2014,1,26,7,0,1,6,0,13907196
70.24674398,0,2014,1,26,8,0,1,6,0,13907232
71.35010374,0,2014,1,26,9,0,1,6,0,13907268
69.99332028,0,2014,1,26,10,0,1,6,0,13907304
71.14020035,0,2014,1,26,11,0,1,6,0,13907340
69.67929351,0,2014,1,26,12,0,1,6,0,13907376
69.35287097,0,2014,1,26,13,0,1,6,0,13907412
70.07391138,0,2014,1,26,14,0,1,6,0,13907448
70.16723295,0,2014,1,26,15,0,1,6,0,13907484
70.29923518,0,2014,1,26,16,0,1,6,0,13907520
70.53565511,0,2014,1,26,17,0,1,6,0,13907556
71.79430755,0,2014,1,26,18,0,1,6,0,13907592
71.82889986,0,2014,1,26,19,0,1,6,0,13907628
72.54095975,0,2014,1,26,20,0,1,6,0,13907664
71.58480523,0,2014,1,26,21,0,1,6,0,13907700
73.13032124,0,2014,1,26,22,0,1,6,0,13907736
72.19137711,0,2014,1,26,23,0,0,6,0,13907772
72.69299224,0,2014,1,27,0,0,0,0,1,13907808
72.52594748,0,2014,1,27,1,0,0,0,1,13907844
72.1202739,0,2014,1,27,2,0,0,0,1,13907880
71.63100933,0,2014,1,27,3,0,0,0,1,13907916
72.32810907,0,2014,1,27,4,0,0,0,1,13907952
71.35093709,0,2014,1,27,5,0,0,0,1,13907988
72.35543488,0,2014,1,27,6,0,0,0,1,13908024
72.9372165,0,2014,1,27,7,0,1,0,1,13908060
71.70966262,0,2014,1,27,8,0,1,0,1,13908096
72.032484,0,2014,1,27,9,0,1,0,1,13908132
72.49053701,0,2014,1,27,10,0,1,0,1,13908168
71.89054985,0,2014,1,27,11,0,1,0,1,13908204
71.26701803,0,2014,1,27,12,0,1,0,1,13908240
74.46663598,0,2014,1,27,13,0,1,0,1,13908276
72.22220945,0,2014,1,27,14,0,1,0,1,13908312
73.72378953,0,2014,1,27,15,0,1,0,1,13908348
73.22172217,0,2014,1,27,16,0,1,0,1,13908384
73.98717586,0,2014,1,27,17,0,1,0,1,13908420
73.03814208,0,2014,1,27,18,0,1,0,1,13908456
73.32673418,0,2014,1,27,19,0,1,0,1,13908492
74.66952758,0,2014,1,27,20,0,1,0,1,13908528
74.79814747,0,2014,1,27,21,0,1,0,1,13908564
73.00862053,0,2014,1,27,22,0,1,0,1,13908600
72.03939489,0,2014,1,27,23,0,0,0,1,13908636
72.84926503,0,2014,1,28,0,0,0,1,1,13908672
72.21653075,0,2014,1,28,1,0,0,1,1,13908708
72.82207234,0,2014,1,28,2,0,0,1,1,13908744
72.13937972,0,2014,1,28,3,0,0,1,1,13908780
71.41855654,0,2014,1,28,4,0,0,1,1,13908816
72.13106037,0,2014,1,28,5,0,0,1,1,13908852
70.30742259,0,2014,1,28,6,0,0,1,1,13908888
71.29753092,0,2014,1,28,7,0,1,1,1,13908924
70.73465105,0,2014,1,28,8,0,1,1,1,13908960
70.97773483,0,2014,1,28,9,0,1,1,1,13908996
71.29569485,0,2014,1,28,10,0,1,1,1,13909032
70.86865163,0,2014,1,28,11,0,1,1,1,13909068
71.13147563,0,2014,1,28,12,0,1,1,1,13909104
71.26149539,0,2014,1,28,13,0,1,1,1,13909140
71.94856019,0,2014,1,28,14,0,1,1,1,13909176
73.39954311,0,2014,1,28,15,0,1,1,1,13909212
72.71250801,0,2014,1,28,16,0,1,1,1,13909248
72.77672232,0,2014,1,28,17,0,1,1,1,13909284
72.35599271,0,2014,1,28,18,0,1,1,1,13909320
73.15618385,0,2014,1,28,19,0,1,1,1,13909356
73.63572063,0,2014,1,28,20,0,1,1,1,13909392
72.21822025,0,2014,1,28,21,0,1,1,1,13909428
73.09245779,0,2014,1,28,22,0,1,1,1,13909464
72.11831496,0,2014,1,28,23,0,0,1,1,13909500
71.42071144,0,2014,1,29,0,0,0,2,1,13909536
70.56138073,0,2014,1,29,1,0,0,2,1,13909572
71.67378573,0,2014,1,29,2,0,0,2,1,13909608
70.69482748,0,2014,1,29,3,0,0,2,1,13909644
71.05763613,0,2014,1,29,4,0,0,2,1,13909680
69.64124933,0,2014,1,29,5,0,0,2,1,13909716
69.98065226,0,2014,1,29,6,0,0,2,1,13909752
69.64774646,0,2014,1,29,7,0,1,2,1,13909788
68.90916513,0,2014,1,29,8,0,1,2,1,13909824
68.87238795,0,2014,1,29,9,0,1,2,1,13909860
69.78818855,0,2014,1,29,10,0,1,2,1,13909896
71.12277947,0,2014,1,29,11,0,1,2,1,13909932
69.26547487,0,2014,1,29,12,0,1,2,1,13909968
69.4026087,0,2014,1,29,13,0,1,2,1,13910004
70.83920046,0,2014,1,29,14,0,1,2,1,13910040
69.3426551,0,2014,1,29,15,0,1,2,1,13910076
70.48650218,0,2014,1,29,16,0,1,2,1,13910112
71.05859214,0,2014,1,29,17,0,1,2,1,13910148
72.61395853,0,2014,1,29,18,0,1,2,1,13910184
72.86434604,0,2014,1,29,19,0,1,2,1,13910220
72.37767629,0,2014,1,29,20,0,1,2,1,13910256
71.96930019,0,2014,1,29,21,0,1,2,1,13910292
70.34552908,0,2014,1,29,22,0,1,2,1,13910328
70.14337141,0,2014,1,29,23,0,0,2,1,13910364
69.65669593,0,2014,1,30,0,0,0,3,1,13910400
70.78838358,0,2014,1,30,1,0,0,3,1,13910436
69.51059999,0,2014,1,30,2,0,0,3,1,13910472
70.31048879,0,2014,1,30,3,0,0,3,1,13910508
68.33312277,0,2014,1,30,4,0,0,3,1,13910544
69.11285507,0,2014,1,30,5,0,0,3,1,13910580
68.36206502,0,2014,1,30,6,0,0,3,1,13910616
70.00255638,0,2014,1,30,7,0,1,3,1,13910652
69.84002555,0,2014,1,30,8,0,1,3,1,13910688
70.8745921,0,2014,1,30,9,0,1,3,1,13910724
69.71342166,0,2014,1,30,10,0,1,3,1,13910760
70.57222326,0,2014,1,30,11,0,1,3,1,13910796
71.52531104,0,2014,1,30,12,0,1,3,1,13910832
72.153684,0,2014,1,30,13,0,1,3,1,13910868
71.81595951,0,2014,1,30,14,0,1,3,1,13910904
72.36544447,0,2014,1,30,15,0,1,3,1,13910940
72.4569589,0,2014,1,30,16,0,1,3,1,13910976
74.33983452,0,2014,1,30,17,0,1,3,1,13911012
72.53925557,0,2014,1,30,18,0,1,3,1,13911048
73.62854553,0,2014,1,30,19,0,1,3,1,13911084
74.16754767,0,2014,1,30,20,0,1,3,1,13911120
72.13192721,0,2014,1,30,21,0,1,3,1,13911156
72.59170057,0,2014,1,30,22,0,1,3,1,13911192
73.23535767,0,2014,1,30,23,0,0,3,1,13911228
71.19719727,0,2014,1,31,0,0,0,4,1,13911264
72.61891747,0,2014,1,31,1,0,0,4,1,13911300
70.88976393,0,2014,1,31,2,0,0,4,1,13911336
71.45727319,0,2014,1,31,3,0,0,4,1,13911372
70.03927892,0,2014,1,31,4,0,0,4,1,13911408
71.28071130000002,0,2014,1,31,5,0,0,4,1,13911444
70.26626228,0,2014,1,31,6,0,0,4,1,13911480
70.99283914,0,2014,1,31,7,0,1,4,1,13911516
72.32981714,0,2014,1,31,8,0,1,4,1,13911552
73.11036920000002,0,2014,1,31,9,0,1,4,1,13911588
71.65932377,0,2014,1,31,10,0,1,4,1,13911624
71.69114293,0,2014,1,31,11,0,1,4,1,13911660
73.06636241,0,2014,1,31,12,0,1,4,1,13911696
72.80727072,0,2014,1,31,13,0,1,4,1,13911732
73.03538763,0,2014,1,31,14,0,1,4,1,13911768
74.79646198,0,2014,1,31,15,0,1,4,1,13911804
74.73596869,0,2014,1,31,16,0,1,4,1,13911840
74.52413086,0,2014,1,31,17,0,1,4,1,13911876
75.13725636,0,2014,1,31,18,0,1,4,1,13911912
75.51339861,0,2014,1,31,19,0,1,4,1,13911948
74.97912619,0,2014,1,31,20,0,1,4,1,13911984
75.16085571,0,2014,1,31,21,0,1,4,1,13912020
73.94071425,0,2014,1,31,22,0,1,4,1,13912056
74.6188033,0,2014,1,31,23,0,0,4,1,13912092
74.59156686,0,2014,2,1,0,0,0,5,0,13912128
73.28286835,0,2014,2,1,1,0,0,5,0,13912164
74.00350054,0,2014,2,1,2,0,0,5,0,13912200
72.69543879,0,2014,2,1,3,0,0,5,0,13912236
71.81722439,0,2014,2,1,4,0,0,5,0,13912272
71.22178031,0,2014,2,1,5,0,0,5,0,13912308
70.71015231,0,2014,2,1,6,0,0,5,0,13912344
71.85774564,0,2014,2,1,7,0,1,5,0,13912380
72.71240816,0,2014,2,1,8,0,1,5,0,13912416
70.8336897,0,2014,2,1,9,0,1,5,0,13912452
70.79616568,0,2014,2,1,10,0,1,5,0,13912488
71.21849014,0,2014,2,1,11,0,1,5,0,13912524
70.71605474,0,2014,2,1,12,0,1,5,0,13912560
70.86097936,0,2014,2,1,13,0,1,5,0,13912596
70.84299733,0,2014,2,1,14,0,1,5,0,13912632
71.92974532,0,2014,2,1,15,0,1,5,0,13912668
71.79294961,0,2014,2,1,16,0,1,5,0,13912704
71.10245254,0,2014,2,1,17,0,1,5,0,13912740
71.47578673,0,2014,2,1,18,0,1,5,0,13912776
73.06019458,0,2014,2,1,19,0,1,5,0,13912812
71.57960823,0,2014,2,1,20,0,1,5,0,13912848
72.00120605,0,2014,2,1,21,0,1,5,0,13912884
71.53750218,0,2014,2,1,22,0,1,5,0,13912920
71.07065184,0,2014,2,1,23,0,0,5,0,13912956
70.44906285,0,2014,2,2,0,0,0,6,0,13912992
71.26135473,0,2014,2,2,1,0,0,6,0,13913028
71.33996454,0,2014,2,2,2,0,0,6,0,13913064
71.30097322,0,2014,2,2,3,0,0,6,0,13913100
69.9892031,0,2014,2,2,4,0,0,6,0,13913136
70.48431814,0,2014,2,2,5,0,0,6,0,13913172
70.00301726,0,2014,2,2,6,0,0,6,0,13913208
70.80399895,0,2014,2,2,7,0,1,6,0,13913244
69.16903154,0,2014,2,2,8,0,1,6,0,13913280
70.23674187,0,2014,2,2,9,0,1,6,0,13913316
70.13354079,0,2014,2,2,10,0,1,6,0,13913352
70.15141027,0,2014,2,2,11,0,1,6,0,13913388
69.00452108,0,2014,2,2,12,0,1,6,0,13913424
69.71760276,0,2014,2,2,13,0,1,6,0,13913460
70.12305221,0,2014,2,2,14,0,1,6,0,13913496
69.76208503,0,2014,2,2,15,0,1,6,0,13913532
69.90676189,0,2014,2,2,16,0,1,6,0,13913568
70.43625119,0,2014,2,2,17,0,1,6,0,13913604
71.23295217,0,2014,2,2,18,0,1,6,0,13913640
71.99986698,0,2014,2,2,19,0,1,6,0,13913676
72.88904636,0,2014,2,2,20,0,1,6,0,13913712
72.65424564,0,2014,2,2,21,0,1,6,0,13913748
71.64446397,0,2014,2,2,22,0,1,6,0,13913784
72.49652262,0,2014,2,2,23,0,0,6,0,13913820
72.19594917,0,2014,2,3,0,0,0,0,1,13913856
71.27499667,0,2014,2,3,1,0,0,0,1,13913892
71.54927665,0,2014,2,3,2,0,0,0,1,13913928
71.37741336,0,2014,2,3,3,0,0,0,1,13913964
70.96126394,0,2014,2,3,4,0,0,0,1,13914000
70.86526769,0,2014,2,3,5,0,0,0,1,13914036
69.51742692,0,2014,2,3,6,0,0,0,1,13914072
70.23699729,0,2014,2,3,7,0,1,0,1,13914108
70.25478592,0,2014,2,3,8,0,1,0,1,13914144
69.54660274,0,2014,2,3,9,0,1,0,1,13914180
71.28535022,0,2014,2,3,10,0,1,0,1,13914216
71.76620383,0,2014,2,3,11,0,1,0,1,13914252
73.1581291,0,2014,2,3,12,0,1,0,1,13914288
72.81950243,0,2014,2,3,13,0,1,0,1,13914324
73.94357122,0,2014,2,3,14,0,1,0,1,13914360
73.31051239,0,2014,2,3,15,0,1,0,1,13914396
75.01779737,0,2014,2,3,16,0,1,0,1,13914432
73.79603192,0,2014,2,3,17,0,1,0,1,13914468
74.03478298,0,2014,2,3,18,0,1,0,1,13914504
74.89001392,0,2014,2,3,19,0,1,0,1,13914540
74.20342727,0,2014,2,3,20,0,1,0,1,13914576
75.47335894,0,2014,2,3,21,0,1,0,1,13914612
74.35480145,0,2014,2,3,22,0,1,0,1,13914648
73.90516246,0,2014,2,3,23,0,0,0,1,13914684
74.27115536,0,2014,2,4,0,0,0,1,1,13914720
72.83977840000001,0,2014,2,4,1,0,0,1,1,13914756
72.75240643,0,2014,2,4,2,0,0,1,1,13914792
72.32492459999997,0,2014,2,4,3,0,0,1,1,13914828
73.52854801,0,2014,2,4,4,0,0,1,1,13914864
72.4911934,0,2014,2,4,5,0,0,1,1,13914900
72.27198579,0,2014,2,4,6,0,0,1,1,13914936
71.4871934,0,2014,2,4,7,0,1,1,1,13914972
72.12293771,0,2014,2,4,8,0,1,1,1,13915008
72.29360612,0,2014,2,4,9,0,1,1,1,13915044
72.86539996,0,2014,2,4,10,0,1,1,1,13915080
71.36774996,0,2014,2,4,11,0,1,1,1,13915116
73.26391824,0,2014,2,4,12,0,1,1,1,13915152
73.68072512,0,2014,2,4,13,0,1,1,1,13915188
72.61150204,0,2014,2,4,14,0,1,1,1,13915224
73.07639687,0,2014,2,4,15,0,1,1,1,13915260
74.24530254,0,2014,2,4,16,0,1,1,1,13915296
74.49700643,0,2014,2,4,17,0,1,1,1,13915332
75.69456912,0,2014,2,4,18,0,1,1,1,13915368
74.47440675,0,2014,2,4,19,0,1,1,1,13915404
74.34991774,0,2014,2,4,20,0,1,1,1,13915440
73.98990175,0,2014,2,4,21,0,1,1,1,13915476
73.49337021,0,2014,2,4,22,0,1,1,1,13915512
74.69248458,0,2014,2,4,23,0,0,1,1,13915548
72.92171344,0,2014,2,5,0,0,0,2,1,13915584
73.9381704,0,2014,2,5,1,0,0,2,1,13915620
73.26932063,0,2014,2,5,2,0,0,2,1,13915656
72.89486303,0,2014,2,5,3,0,0,2,1,13915692
71.82789886,0,2014,2,5,4,0,0,2,1,13915728
71.50326635,0,2014,2,5,5,0,0,2,1,13915764
72.43797863,0,2014,2,5,6,0,0,2,1,13915800
71.49212101,0,2014,2,5,7,0,1,2,1,13915836
71.97523749,0,2014,2,5,8,0,1,2,1,13915872
72.25395073,0,2014,2,5,9,0,1,2,1,13915908
72.56517449,0,2014,2,5,10,0,1,2,1,13915944
71.83775883,0,2014,2,5,11,0,1,2,1,13915980
73.44242506,0,2014,2,5,12,0,1,2,1,13916016
74.27947284,0,2014,2,5,13,0,1,2,1,13916052
72.99596329,0,2014,2,5,14,0,1,2,1,13916088
74.10552743,0,2014,2,5,15,0,1,2,1,13916124
73.61788608,0,2014,2,5,16,0,1,2,1,13916160
73.31701516,0,2014,2,5,17,0,1,2,1,13916196
73.01174645,0,2014,2,5,18,0,1,2,1,13916232
74.31390131,0,2014,2,5,19,0,1,2,1,13916268
73.22819982,0,2014,2,5,20,0,1,2,1,13916304
73.72890646,0,2014,2,5,21,0,1,2,1,13916340
72.94723977,0,2014,2,5,22,0,1,2,1,13916376
73.8378393,0,2014,2,5,23,0,0,2,1,13916412
72.12373833,0,2014,2,6,0,0,0,3,1,13916448
72.04284098,0,2014,2,6,1,0,0,3,1,13916484
72.25186859,0,2014,2,6,2,0,0,3,1,13916520
73.09282493,0,2014,2,6,3,0,0,3,1,13916556
71.36865067,0,2014,2,6,4,0,0,3,1,13916592
71.49960342,0,2014,2,6,5,0,0,3,1,13916628
70.32354612,0,2014,2,6,6,0,0,3,1,13916664
70.39520632,0,2014,2,6,7,0,1,3,1,13916700
71.16626768,0,2014,2,6,8,0,1,3,1,13916736
70.02861579,0,2014,2,6,9,0,1,3,1,13916772
71.96241743,0,2014,2,6,10,0,1,3,1,13916808
72.38074162,0,2014,2,6,11,0,1,3,1,13916844
71.76366871,0,2014,2,6,12,0,1,3,1,13916880
71.43442294,0,2014,2,6,13,0,1,3,1,13916916
72.96389766,0,2014,2,6,14,0,1,3,1,13916952
72.40563890000001,0,2014,2,6,15,0,1,3,1,13916988
73.24319119,0,2014,2,6,16,0,1,3,1,13917024
74.49209885,0,2014,2,6,17,0,1,3,1,13917060
75.67593984,0,2014,2,6,18,0,1,3,1,13917096
76.29491541,0,2014,2,6,19,0,1,3,1,13917132
74.47855616,0,2014,2,6,20,0,1,3,1,13917168
73.97881601,0,2014,2,6,21,0,1,3,1,13917204
74.2503925,0,2014,2,6,22,0,1,3,1,13917240
73.65281821,0,2014,2,6,23,0,0,3,1,13917276
73.5566298,0,2014,2,7,0,0,0,4,1,13917312
74.55125277,0,2014,2,7,1,0,0,4,1,13917348
73.17815807,0,2014,2,7,2,0,0,4,1,13917384
73.99622426,0,2014,2,7,3,0,0,4,1,13917420
72.16705646,0,2014,2,7,4,0,0,4,1,13917456
72.45023357,0,2014,2,7,5,0,0,4,1,13917492
73.06302806,0,2014,2,7,6,0,0,4,1,13917528
72.0095,0,2014,2,7,7,0,1,4,1,13917564
71.80741665,0,2014,2,7,8,0,1,4,1,13917600
71.04467432,0,2014,2,7,9,0,1,4,1,13917636
71.97005629,0,2014,2,7,10,0,1,4,1,13917672
72.90941163,0,2014,2,7,11,0,1,4,1,13917708
72.17063774,0,2014,2,7,12,0,1,4,1,13917744
73.06947938,0,2014,2,7,13,0,1,4,1,13917780
73.0341092,0,2014,2,7,14,0,1,4,1,13917816
73.80953945,0,2014,2,7,15,0,1,4,1,13917852
74.31038278,0,2014,2,7,16,0,1,4,1,13917888
73.68024234,0,2014,2,7,17,0,1,4,1,13917924
74.41363078,0,2014,2,7,18,0,1,4,1,13917960
74.41119626,0,2014,2,7,19,0,1,4,1,13917996
75.30582101,0,2014,2,7,20,0,1,4,1,13918032
73.72231831,0,2014,2,7,21,0,1,4,1,13918068
73.956886,0,2014,2,7,22,0,1,4,1,13918104
74.57015739,0,2014,2,7,23,0,0,4,1,13918140
